Wikisurvey ID,Idea ID,Idea Text,Wins,Losses,Times involved in Cant Decide,Score,User Submitted,Session ID,Created at,Last Activity,Active,Appearances on Left,Appearances on Right,Info
11007,679686,Father's incarceration,46,2,1,94.0,TRUE,4984980,2017-06-28 16:39:34 UTC,2017-07-10 15:55:31 UTC,TRUE,28,25,NA
11007,679693,Mother's incarceration,50,7,2,86.4407,TRUE,4984980,2017-06-28 16:40:18 UTC,2017-07-10 15:58:46 UTC,TRUE,30,34,NA
11007,679455,Income to poverty ratio,57,9,2,85.2941,FALSE,4984544,2017-06-28 03:40:59 UTC,2017-07-10 16:00:34 UTC,TRUE,48,29,NA
11007,679457,Household income,49,8,2,84.7458,FALSE,4984544,2017-06-28 03:40:59 UTC,2017-07-10 15:57:52 UTC,TRUE,35,31,NA
11007,679463,Divorce or separation,41,15,6,72.4138,FALSE,4984544,2017-06-28 03:40:59 UTC,2017-07-10 15:59:43 UTC,TRUE,34,36,NA
11007,680149,Parent's mental health,9,4,0,66.6667,TRUE,4985662,2017-06-29 12:44:50 UTC,2017-07-10 15:58:51 UTC,TRUE,7,7,NA
11007,679460,Mother's education,46,23,1,66.1972,FALSE,4984544,2017-06-28 03:40:59 UTC,2017-07-10 16:00:31 UTC,TRUE,42,35,NA
11007,679684,Father absent at time of birth,32,16,4,66.0,TRUE,4984980,2017-06-28 16:39:12 UTC,2017-07-10 15:59:10 UTC,TRUE,29,30,NA
11007,679697,Mother's non-standard work hours,32,19,3,62.2642,TRUE,4984986,2017-06-28 16:51:39 UTC,2017-07-10 15:57:31 UTC,TRUE,31,29,NA
11007,679461,Father's education,35,22,4,61.0169,FALSE,4984544,2017-06-28 03:40:59 UTC,2017-07-10 16:00:34 UTC,TRUE,29,40,NA
11007,679699,Never-married mother,34,22,1,60.3448,TRUE,4984986,2017-06-28 16:51:50 UTC,2017-07-10 15:59:10 UTC,TRUE,32,33,NA
11007,679464,Child's race,33,24,3,57.6271,FALSE,4984544,2017-06-28 03:40:59 UTC,2017-07-10 15:59:45 UTC,TRUE,34,34,NA
11007,679692,Mother's age at childbirth,26,23,1,52.9412,TRUE,4984980,2017-06-28 16:40:09 UTC,2017-07-10 15:58:37 UTC,TRUE,27,27,NA
11007,679689,Father's non-standard work hours,32,31,9,50.7692,TRUE,4984980,2017-06-28 16:39:46 UTC,2017-07-10 16:00:29 UTC,TRUE,45,34,NA
11007,681477,maternal mental health/depression,0,0,0,50.0,TRUE,4990060,2017-07-10 15:19:38 UTC,2017-07-10 15:19:38 UTC,FALSE,0,0,NA
11007,681476,father impulsivity,0,0,0,50.0,TRUE,4990060,2017-07-10 15:19:01 UTC,2017-07-10 15:19:01 UTC,FALSE,0,0,NA
11007,681475,maternal impulsivity,0,0,0,50.0,TRUE,4990060,2017-07-10 15:18:50 UTC,2017-07-10 15:18:50 UTC,FALSE,0,0,NA
11007,680871,Father provided child support,0,0,0,50.0,TRUE,4988267,2017-07-03 19:06:49 UTC,2017-07-03 19:06:49 UTC,FALSE,0,0,NA
11007,680123,domestic abuse in family,0,0,0,50.0,TRUE,4985580,2017-06-29 11:01:14 UTC,2017-06-29 11:01:14 UTC,FALSE,0,0,NA
11007,680122,parental mental ill health,0,0,0,50.0,TRUE,4985580,2017-06-29 11:00:58 UTC,2017-06-29 11:00:58 UTC,FALSE,0,0,NA
11007,680108,"Immigrant status is generally associated with lower hardship. Also impulsive behavior, social support, race, mother's parents rel status",0,0,0,50.0,TRUE,4985475,2017-06-29 07:38:17 UTC,2017-06-29 07:38:17 UTC,FALSE,0,0,NA
11007,679459,Father's age,0,0,0,50.0,FALSE,4984544,2017-06-28 03:40:59 UTC,2017-06-28 16:05:19 UTC,FALSE,0,0,NA
11007,679458,Mother's age,0,0,0,50.0,FALSE,4984544,2017-06-28 03:40:59 UTC,2017-06-28 16:05:19 UTC,FALSE,0,0,NA
11007,679698,Mother's prenatal smoking,23,32,5,42.1053,TRUE,4984986,2017-06-28 16:51:45 UTC,2017-07-10 15:58:43 UTC,TRUE,35,34,NA
11007,680148,Domestic abuse in family,4,6,0,41.6667,TRUE,4985662,2017-06-29 12:44:42 UTC,2017-07-10 15:59:45 UTC,TRUE,5,7,NA
11007,679688,Father's multiple-job holding,15,23,8,40.0,TRUE,4984980,2017-06-28 16:39:40 UTC,2017-07-10 15:58:05 UTC,TRUE,22,29,NA
11007,679696,Mother's multiple-job holding,22,34,7,39.6552,TRUE,4984986,2017-06-28 16:51:33 UTC,2017-07-10 15:59:02 UTC,TRUE,28,42,NA
11007,679683,Existing number of siblings,21,36,0,37.2881,TRUE,4984980,2017-06-28 16:39:07 UTC,2017-07-10 15:55:03 UTC,TRUE,29,32,NA
11007,679700,Number of parental romantic relationships,18,31,3,37.2549,TRUE,4984986,2017-06-28 16:51:55 UTC,2017-07-10 16:00:19 UTC,TRUE,32,28,NA
11007,679462,Household size,20,35,4,36.8421,FALSE,4984544,2017-06-28 03:40:59 UTC,2017-07-10 16:00:26 UTC,TRUE,34,31,NA
11007,679701,Parents are in cohabiting partnership,17,31,1,36.0,TRUE,4984986,2017-06-28 16:52:03 UTC,2017-07-10 15:20:54 UTC,TRUE,27,31,NA
11007,679702,School quality,14,28,3,34.0909,TRUE,4984986,2017-06-28 16:52:15 UTC,2017-07-10 15:58:20 UTC,TRUE,33,21,NA
11007,679685,Father's age at childbirth,12,32,6,28.2609,TRUE,4984980,2017-06-28 16:39:26 UTC,2017-07-10 16:00:26 UTC,TRUE,27,30,NA
11007,679734,Grandparents in the household,4,13,0,26.3158,TRUE,4985207,2017-06-28 20:28:33 UTC,2017-07-10 16:00:31 UTC,TRUE,11,8,NA
11007,679682,Child's birth weight,12,38,3,25.0,TRUE,4984980,2017-06-28 16:39:02 UTC,2017-07-10 15:59:21 UTC,TRUE,31,30,NA
11007,679691,Foreign-born mother,8,42,6,17.3077,TRUE,4984980,2017-06-28 16:40:02 UTC,2017-07-10 15:59:28 UTC,TRUE,26,36,NA
11007,679690,Foreign-born father,7,52,8,13.1148,TRUE,4984980,2017-06-28 16:39:56 UTC,2017-07-10 15:58:30 UTC,TRUE,37,36,NA
11007,679912,Childcare center enrollment,2,20,1,12.5,TRUE,4985329,2017-06-29 00:02:57 UTC,2017-07-10 16:00:19 UTC,TRUE,9,18,NA
11007,679456,Child's gender,2,45,2,6.12245,FALSE,4984544,2017-06-28 03:40:59 UTC,2017-07-10 15:57:48 UTC,TRUE,26,26,NA
