Wikisurvey ID,Idea ID,Idea Text,Wins,Losses,Times involved in Cant Decide,Score,User Submitted,Session ID,Created at,Last Activity,Active,Appearances on Left,Appearances on Right,Info
11005,679619,Mother's incarceration,16,2,0,85.0,TRUE,4984962,2017-06-28 16:13:32 UTC,2017-07-07 22:08:31 UTC,TRUE,13,7,NA
11005,679440,Mother's education,22,4,0,82.1429,FALSE,4984536,2017-06-28 03:15:53 UTC,2017-07-04 05:16:17 UTC,TRUE,13,17,NA
11005,679435,Income to poverty ratio,20,4,3,80.7692,FALSE,4984536,2017-06-28 03:15:53 UTC,2017-07-07 19:48:39 UTC,TRUE,14,20,NA
11005,679437,Household income,28,9,1,74.359,FALSE,4984536,2017-06-28 03:15:53 UTC,2017-07-07 22:09:22 UTC,TRUE,22,22,NA
11005,679618,Mother's age at childbirth,20,7,2,72.4138,TRUE,4984962,2017-06-28 16:13:18 UTC,2017-07-07 19:49:00 UTC,TRUE,17,17,NA
11005,679608,Father's incarceration,19,7,2,71.4286,TRUE,4984962,2017-06-28 16:10:44 UTC,2017-07-07 19:49:03 UTC,TRUE,14,18,NA
11005,680688,English language proficiency,3,1,1,66.6667,TRUE,4987380,2017-06-30 14:03:29 UTC,2017-07-07 22:09:45 UTC,TRUE,3,2,NA
11005,679443,Divorce or separation,10,5,3,64.7059,FALSE,4984536,2017-06-28 03:15:53 UTC,2017-07-07 19:49:08 UTC,TRUE,10,12,NA
11005,679622,Mother's prenatal smoking,16,9,1,62.963,TRUE,4984962,2017-06-28 16:14:07 UTC,2017-07-07 22:09:22 UTC,TRUE,18,13,NA
11005,679625,School quality,14,8,1,62.5,TRUE,4984962,2017-06-28 16:14:28 UTC,2017-07-07 22:09:33 UTC,TRUE,15,11,NA
11005,681027,Neighborhood crime,2,1,0,60.0,TRUE,4988515,2017-07-04 17:05:48 UTC,2017-07-07 19:49:03 UTC,TRUE,1,2,NA
11005,679605,Father absent at time of birth,19,13,1,58.8235,TRUE,4984962,2017-06-28 16:10:18 UTC,2017-07-07 19:48:24 UTC,TRUE,17,22,NA
11005,679705,Teacher quality,12,9,2,56.5217,TRUE,4984999,2017-06-28 17:14:17 UTC,2017-07-07 22:09:45 UTC,TRUE,18,10,NA
11005,679441,Father's education,17,13,1,56.25,FALSE,4984536,2017-06-28 03:15:53 UTC,2017-07-07 22:08:53 UTC,TRUE,17,20,NA
11005,679626,Never-married mother,14,11,4,55.5556,TRUE,4984962,2017-06-28 16:18:53 UTC,2017-07-07 22:08:15 UTC,TRUE,18,15,NA
11005,681307,Intelligence,0,0,0,50.0,TRUE,4989486,2017-07-07 19:47:40 UTC,2017-07-07 19:47:40 UTC,FALSE,0,0,NA
11005,680870,Parent warmth/support,0,0,0,50.0,TRUE,4988250,2017-07-03 17:34:39 UTC,2017-07-03 17:34:39 UTC,FALSE,0,0,NA
11005,680687,Peer's household income,0,0,0,50.0,TRUE,4987380,2017-06-30 14:03:14 UTC,2017-06-30 14:03:14 UTC,FALSE,0,0,NA
11005,680686,Peer's GPA,0,0,0,50.0,TRUE,4987380,2017-06-30 14:01:44 UTC,2017-06-30 14:01:44 UTC,FALSE,0,0,NA
11005,680459,"Neighborhood variables (e.g., neighborhood crime, safety)",0,0,0,50.0,TRUE,4986466,2017-06-29 17:17:36 UTC,2017-06-29 17:17:36 UTC,FALSE,0,0,NA
11005,680458,Language spoken in the home (I prefer this to foreign born parent),0,0,0,50.0,TRUE,4986466,2017-06-29 17:17:03 UTC,2017-06-29 17:17:03 UTC,FALSE,0,0,NA
11005,680447,"I'd like to note that mothers' or fathers' nativity status isn't a great indicator of GPA in and of itself. It would depend on ed, coo, etc.",0,0,0,50.0,TRUE,4986466,2017-06-29 17:12:48 UTC,2017-06-29 17:12:48 UTC,FALSE,0,0,NA
11005,679617,Mother's multiple-job holding,0,0,0,50.0,TRUE,4984962,2017-06-28 16:12:23 UTC,2017-06-28 16:12:23 UTC,FALSE,0,0,NA
11005,679616,Mother's incarceration,0,0,0,50.0,TRUE,4984962,2017-06-28 16:12:14 UTC,2017-06-28 16:12:14 UTC,FALSE,0,0,NA
11005,679615,Mother's education,0,0,0,50.0,TRUE,4984962,2017-06-28 16:12:06 UTC,2017-06-28 16:12:06 UTC,FALSE,0,0,NA
11005,679614,Mother's age at childbirth,0,0,0,50.0,TRUE,4984962,2017-06-28 16:11:47 UTC,2017-06-28 16:11:47 UTC,FALSE,0,0,NA
11005,679613,Income to poverty ratio,0,0,0,50.0,TRUE,4984962,2017-06-28 16:11:33 UTC,2017-06-28 16:11:33 UTC,FALSE,0,0,NA
11005,679607,Father's education,0,0,0,50.0,TRUE,4984962,2017-06-28 16:10:37 UTC,2017-06-28 16:10:37 UTC,FALSE,0,0,NA
11005,679439,Father's age,0,0,0,50.0,FALSE,4984536,2017-06-28 03:15:53 UTC,2017-06-28 16:04:06 UTC,FALSE,0,1,NA
11005,679438,Mother's age,0,0,0,50.0,FALSE,4984536,2017-06-28 03:15:53 UTC,2017-06-28 16:04:08 UTC,FALSE,0,0,NA
11005,679603,Child's birth weight,12,13,1,48.1481,TRUE,4984962,2017-06-28 16:09:48 UTC,2017-07-07 22:09:49 UTC,TRUE,13,20,NA
11005,679442,Household size,10,13,0,44.0,FALSE,4984536,2017-06-28 03:15:53 UTC,2017-07-07 19:48:41 UTC,TRUE,15,12,NA
11005,679621,Mother's non-standard work hours,7,10,4,42.1053,TRUE,4984962,2017-06-28 16:13:46 UTC,2017-07-07 19:48:46 UTC,TRUE,16,11,NA
11005,679623,Number of parental romantic relationships,8,12,4,40.9091,TRUE,4984962,2017-06-28 16:14:13 UTC,2017-07-07 22:08:15 UTC,TRUE,14,14,NA
11005,681028,Language spoken at home,1,2,0,40.0,TRUE,4988515,2017-07-04 17:07:23 UTC,2017-07-07 19:48:53 UTC,TRUE,0,3,NA
11005,679444,Child's race,11,17,1,40.0,FALSE,4984536,2017-06-28 03:15:53 UTC,2017-07-07 19:49:08 UTC,TRUE,18,14,NA
11005,679612,Foreign-born mother,10,16,4,39.2857,TRUE,4984962,2017-06-28 16:11:18 UTC,2017-07-07 19:48:18 UTC,TRUE,18,16,NA
11005,679604,Existing number of siblings,10,16,3,39.2857,TRUE,4984962,2017-06-28 16:09:54 UTC,2017-07-07 22:09:02 UTC,TRUE,16,19,NA
11005,679606,Father's age at childbirth,11,18,4,38.7097,TRUE,4984962,2017-06-28 16:10:31 UTC,2017-07-07 22:09:33 UTC,TRUE,12,27,NA
11005,680869,Parent impulsivity,1,3,0,33.3333,TRUE,4988250,2017-07-03 17:33:48 UTC,2017-07-07 19:48:28 UTC,TRUE,3,1,NA
