Wikisurvey ID,Idea ID,Idea Text,Wins,Losses,Times involved in Cant Decide,Score,User Submitted,Session ID,Created at,Last Activity,Active,Appearances on Left,Appearances on Right,Info
11026,680076,Father's incarceration,314,93,9,77.0171,FALSE,4985342,2017-06-29 01:32:58 UTC,2017-06-29 18:43:23 UTC,TRUE,217,211,NA
11026,680082,Mother's incarceration,288,91,4,75.853,FALSE,4985342,2017-06-29 01:32:58 UTC,2017-06-29 18:42:54 UTC,TRUE,182,221,NA
11026,680096,Income to poverty ratio,307,119,2,71.9626,FALSE,4985342,2017-06-29 01:32:58 UTC,2017-06-29 18:42:28 UTC,TRUE,224,221,NA
11026,680094,Household income,255,126,6,66.8407,FALSE,4985342,2017-06-29 01:32:58 UTC,2017-06-29 18:43:49 UTC,TRUE,199,205,NA
11026,680092,Divorce or separation,273,176,5,60.7539,FALSE,4985342,2017-06-29 01:32:58 UTC,2017-06-29 18:43:43 UTC,TRUE,249,221,NA
11026,680093,Father's education,241,184,6,56.6745,FALSE,4985342,2017-06-29 01:32:58 UTC,2017-06-29 18:42:26 UTC,TRUE,223,222,NA
11026,680089,School quality,228,176,4,56.4039,FALSE,4985342,2017-06-29 01:32:58 UTC,2017-06-29 18:43:18 UTC,TRUE,213,217,NA
11026,680097,Mother's education,247,197,1,55.6054,FALSE,4985342,2017-06-29 01:32:58 UTC,2017-06-29 18:42:38 UTC,TRUE,224,236,NA
11026,680083,Mother's multiple-job holding,220,187,1,54.0342,FALSE,4985342,2017-06-29 01:32:58 UTC,2017-06-29 18:43:01 UTC,TRUE,197,222,NA
11026,680074,Father absent at time of birth,201,176,5,53.2982,FALSE,4985342,2017-06-29 01:32:58 UTC,2017-06-29 18:43:18 UTC,TRUE,204,188,NA
11026,680095,Household size,205,180,4,53.23,FALSE,4985342,2017-06-29 01:32:58 UTC,2017-06-29 18:42:44 UTC,TRUE,202,200,NA
11026,680542,Parent's have savings account,20,18,2,52.5,TRUE,4986816,2017-06-29 18:15:43 UTC,2017-06-29 18:18:40 UTC,FALSE,15,25,NA
11026,680081,Mother's age at childbirth,204,190,4,51.7677,FALSE,4985342,2017-06-29 01:32:58 UTC,2017-06-29 18:43:39 UTC,TRUE,219,192,NA
11026,680077,Father's multiple-job holding,196,184,6,51.5707,FALSE,4985342,2017-06-29 01:32:58 UTC,2017-06-29 18:43:37 UTC,TRUE,205,200,NA
11026,680552,MISBEHAVING,0,0,0,50.0,TRUE,4986876,2017-06-29 18:22:51 UTC,2017-06-29 18:22:51 UTC,FALSE,0,0,NA
11026,680551,Parents' economic status,0,0,0,50.0,TRUE,4986868,2017-06-29 18:20:52 UTC,2017-06-29 18:20:52 UTC,FALSE,0,0,NA
11026,680550,parents' socioeconomic status,0,0,0,50.0,TRUE,4986868,2017-06-29 18:20:15 UTC,2017-06-29 18:20:15 UTC,FALSE,0,0,NA
11026,680549,Parents not able to find a job outside of minimum wage.,0,0,0,50.0,TRUE,4986861,2017-06-29 18:19:43 UTC,2017-06-29 18:19:43 UTC,FALSE,0,0,NA
11026,680547,Mother's attitude towards children,0,0,0,50.0,TRUE,4986847,2017-06-29 18:18:10 UTC,2017-06-29 18:18:10 UTC,FALSE,0,0,NA
11026,680546,Social influences,0,0,0,50.0,TRUE,4986842,2017-06-29 18:18:07 UTC,2017-06-29 18:18:07 UTC,FALSE,0,0,NA
11026,680545,Mother's and father's education,0,0,0,50.0,TRUE,4986847,2017-06-29 18:17:17 UTC,2017-06-29 18:17:17 UTC,FALSE,0,0,NA
11026,680544,Income of mother when child is born.,0,0,0,50.0,TRUE,4986850,2017-06-29 18:16:25 UTC,2017-06-29 18:16:25 UTC,FALSE,0,0,NA
11026,680543,view to the world,0,0,0,50.0,TRUE,4986807,2017-06-29 18:15:45 UTC,2017-06-29 18:15:45 UTC,FALSE,0,0,NA
11026,680541,Parents education,0,0,0,50.0,TRUE,4986838,2017-06-29 18:15:42 UTC,2017-06-29 18:15:42 UTC,FALSE,0,0,NA
11026,680540,Parent's education,0,0,0,50.0,TRUE,4986833,2017-06-29 18:15:09 UTC,2017-06-29 18:15:09 UTC,FALSE,0,0,NA
11026,680539,social behavior,0,0,0,50.0,TRUE,4986807,2017-06-29 18:15:07 UTC,2017-06-29 18:15:07 UTC,FALSE,0,0,NA
11026,680538,Parent's income,0,0,0,50.0,TRUE,4986833,2017-06-29 18:14:53 UTC,2017-06-29 18:14:53 UTC,FALSE,0,0,NA
11026,680537,Parent's occupation,0,0,0,50.0,TRUE,4986833,2017-06-29 18:14:34 UTC,2017-06-29 18:14:34 UTC,FALSE,0,0,NA
11026,680536,It can also be a financial problem most parents don't make enough to give kids a great life.,0,0,0,50.0,TRUE,4986815,2017-06-29 18:13:29 UTC,2017-06-29 18:13:29 UTC,FALSE,0,0,NA
11026,680535,where child lives,0,0,0,50.0,TRUE,4986758,2017-06-29 18:13:16 UTC,2017-06-29 18:13:16 UTC,FALSE,0,0,NA
11026,680534,I  think both predict a child's hardship. It is also very important whether the father is in the child's life,0,0,0,50.0,TRUE,4986795,2017-06-29 18:12:59 UTC,2017-06-29 18:12:59 UTC,FALSE,0,0,NA
11026,680533,Neglect of child,0,0,0,50.0,TRUE,4986758,2017-06-29 18:12:50 UTC,2017-06-29 18:12:50 UTC,FALSE,0,0,NA
11026,680531,Money in the bank,0,0,0,50.0,TRUE,4986758,2017-06-29 18:12:34 UTC,2017-06-29 18:12:34 UTC,FALSE,0,0,NA
11026,680530,Father absent from childhood years,0,0,0,50.0,TRUE,4986765,2017-06-29 18:12:27 UTC,2017-06-29 18:12:27 UTC,FALSE,0,0,NA
