Vote ID,Session ID,Wikisurvey ID,Winner ID,Winner Text,Loser ID,Loser Text,Prompt ID,Appearance ID,Left Choice ID,Right Choice ID,Created at,Updated at,Response Time (s),Missing Response Time Explanation,Valid,Hashed IP Address,URL Alias,User Agent,Referrer,Widget,Info
16946239,4986542,11024,680031,Mother's multiple-job holding,680030,Mother's incarceration,25295433,23524594,680031,680030,2017-06-29 17:32:32 UTC,2017-06-29 17:32:32 UTC,56.597,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_layoff_mturk,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_0D308nuvjYJgCc5,TRUE,NA
16946246,4986546,11024,680026,Father's non-standard work hours,680042,Household income,25295438,23524667,680026,680042,2017-06-29 17:32:46 UTC,2017-06-29 17:32:46 UTC,1.164,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_layoff_mturk,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_0D308nuvjYJgCc5,TRUE,NA
16946248,4986546,11024,680027,Foreign-born father,680029,Mother's age at childbirth,25295440,23524670,680029,680027,2017-06-29 17:32:48 UTC,2017-06-29 17:32:48 UTC,0.553,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_layoff_mturk,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_0D308nuvjYJgCc5,TRUE,NA
16946249,4986542,11024,680039,Child's race,680027,Foreign-born father,25295437,23524656,680039,680027,2017-06-29 17:32:50 UTC,2017-06-29 17:32:50 UTC,15.936,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_layoff_mturk,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_0D308nuvjYJgCc5,TRUE,NA
16946251,4986546,11024,680024,Father's incarceration,680045,Mother's education,25295441,23524673,680045,680024,2017-06-29 17:32:52 UTC,2017-06-29 17:32:52 UTC,0.71,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_layoff_mturk,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_0D308nuvjYJgCc5,TRUE,NA
16946259,4986548,11024,680028,Foreign-born mother,680020,Child's birth weight,25295442,23524674,680028,680020,2017-06-29 17:33:19 UTC,2017-06-29 17:33:19 UTC,29.475,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_layoff_mturk,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_0D308nuvjYJgCc5,TRUE,NA
16946264,4986548,11024,680024,Father's incarceration,680040,Divorce or separation,25295447,23524699,680040,680024,2017-06-29 17:33:26 UTC,2017-06-29 17:33:26 UTC,6.257,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_layoff_mturk,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_0D308nuvjYJgCc5,TRUE,NA
16946270,4986548,11024,680025,Father's multiple-job holding,680037,School quality,25295450,23524709,680025,680037,2017-06-29 17:33:32 UTC,2017-06-29 17:33:32 UTC,5.645,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_layoff_mturk,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_0D308nuvjYJgCc5,TRUE,NA
16946272,4986542,11024,680036,Parents are in cohabiting partnership,680043,Household size,25295443,23524675,680036,680043,2017-06-29 17:33:35 UTC,2017-06-29 17:33:35 UTC,44.266,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_layoff_mturk,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_0D308nuvjYJgCc5,TRUE,NA
16946277,4986552,11024,680031,Mother's multiple-job holding,680033,Mother's prenatal smoking,25295449,23524702,680031,680033,2017-06-29 17:33:41 UTC,2017-06-29 17:33:41 UTC,8.765,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_layoff_mturk,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_0D308nuvjYJgCc5,TRUE,NA
16946278,4986548,11024,680023,Father's age at childbirth,680040,Divorce or separation,25295451,23524718,680040,680023,2017-06-29 17:33:42 UTC,2017-06-29 17:33:42 UTC,9.836,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_layoff_mturk,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_0D308nuvjYJgCc5,TRUE,NA
16946280,4986552,11024,680042,Household income,680022,Father absent at time of birth,25295455,23524730,680042,680022,2017-06-29 17:33:45 UTC,2017-06-29 17:33:45 UTC,3.635,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_layoff_mturk,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_0D308nuvjYJgCc5,TRUE,NA
16946281,4986548,11024,680034,Never-married mother,680020,Child's birth weight,25295456,23524731,680020,680034,2017-06-29 17:33:48 UTC,2017-06-29 17:33:48 UTC,5.172,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_layoff_mturk,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_0D308nuvjYJgCc5,TRUE,NA
16946283,4986552,11024,680041,Father's education,680020,Child's birth weight,25295457,23524734,680041,680020,2017-06-29 17:33:49 UTC,2017-06-29 17:33:49 UTC,3.212,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_layoff_mturk,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_0D308nuvjYJgCc5,TRUE,NA
16946284,4986542,11024,680028,Foreign-born mother,680034,Never-married mother,25295452,23524721,680034,680028,2017-06-29 17:33:50 UTC,2017-06-29 17:33:50 UTC,9.334,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_layoff_mturk,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_0D308nuvjYJgCc5,TRUE,NA
16946285,4986552,11024,680026,Father's non-standard work hours,680029,Mother's age at childbirth,25295459,23524740,680026,680029,2017-06-29 17:33:50 UTC,2017-06-29 17:33:50 UTC,1.649,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_layoff_mturk,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_0D308nuvjYJgCc5,TRUE,NA
16946288,4986552,11024,680029,Mother's age at childbirth,680035,Number of parental romantic relationships,25295461,23524742,680029,680035,2017-06-29 17:33:53 UTC,2017-06-29 17:33:53 UTC,2.166,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_layoff_mturk,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_0D308nuvjYJgCc5,TRUE,NA
16946289,4986555,11024,680037,School quality,680027,Foreign-born father,25295454,23524727,680027,680037,2017-06-29 17:33:53 UTC,2017-06-29 17:33:53 UTC,5.839,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_layoff_mturk,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_0D308nuvjYJgCc5,TRUE,NA
